mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31
0.028110641986132,0.345560193061829,-0.543867662549019,-0.146407496184111,0.377612203359604,0.032344095408917,0.004930746508762,-0.279844729229808,0.106155592948198,-0.189409891143441,0.120403673499823,-0.061631083488464,-0.367991793900728,-0.004642188549042,-0.322917401790619,1.05694231390953,0.638098686933517,-0.322360455989838,-0.061537735164166,0.148823648691177,0.01785141415894,0.487021237611771,0.062272237613797,0.126984322443605,0.487147629261017,0.352887719869614,-0.418448209762573,-0.003879077732563,-0.029956572689116,-0.199801415205002,-0.088244266808033,0.746134176850319
0.056286330451258,0.231735681183636,-0.079653818160296,-0.405885214684531,-0.030919639160857,0.473507931921631,-0.072926246211864,-0.455240808892995,-0.234390434576198,-0.221414843108505,-0.013266520341858,0.099543363496196,0.082543726894073,-0.063555105269188,-0.703460165299475,0.675267400452867,0.211593356914818,-0.571553289890289,-0.194176153345325,0.168219686951488,-0.160300913659739,-0.004420836796271,-0.012347472773399,0.074173396453261,0.342924485914409,0.379043664550409,0.222285325813573,0.178464122611331,0.122709953167941,-0.472513036693272,-0.150614605285227,0.606032553128898
0.018786258529872,0.183435074985027,-0.105329778316445,-0.348895208677277,0.156774539966136,0.600576799362898,-0.002940851030871,-0.518058989197016,-0.329908517887816,-0.296950587071478,-0.046644392423332,0.082948870374821,0.076471969485283,-0.080541952745989,-0.869118273258209,0.458696259185672,0.252864265814424,-0.49307999573648,-0.107505333740846,0.288647839275654,-0.159831573721021,-0.269042606465518,0.00992374389898,-0.038388621993363,0.255413744598627,0.412923336960375,0.064251714851707,0.284430181607604,0.345539498142898,-0.542812066152692,-0.361495946533978,0.553831037133932
0.119796811913451,0.345427428682645,-0.302940730005503,-0.229395750056331,0.305472172641506,0.370969524374232,-0.008374338969588,-0.4078216815833,-0.12576607009396,0.060111792758107,0.181389693481227,0.004002443980426,0.178455086735388,-0.177595827418069,-0.685993567109108,0.604912171761195,0.374512934436401,-0.347680852748454,-0.181837354563565,-0.025041862080495,-0.032205190819999,0.112948132834087,0.182231501831363,0.043884042883292,0.39528505379955,0.458774225165447,-0.146439657488372,0.084544229321182,0.004548049842318,-0.561235172053178,-0.066034588652353,0.513513809069991
-0.183482695370913,0.228829105384648,-0.228819387033582,-0.247312067891471,0.184262769063935,0.492258186452091,0.104146227473393,-0.560757774859667,-0.035885359393433,-0.211244084406644,0.206842754036188,-0.119602519553155,-0.000518023967743,-0.143180585000664,-0.644378662109375,0.723884720355272,0.244623680133373,-0.465115999337286,-0.188844018877717,0.140855513513088,0.009677198249847,-0.069177981233224,-0.067392239812762,-0.024814598378725,0.391678380779922,0.367169294506311,-0.101994090160588,0.147429389879108,0.204796464880928,-0.351287392899394,-0.136781049892306,0.570970064203721
0.034427119651809,0.136216012760997,0.522897167131305,0.156085297930986,-0.301437495276332,-0.474138800054789,0.050501105899457,-0.212757937610149,0.086686776019633,-0.121145683340728,0.409244092181325,-0.451924039982259,-0.303388587199152,0.123251446755603,-0.447696063667536,0.808746214956045,0.276643794029951,-0.531700363382697,-0.293156328902114,0.478563100099564,-0.089553643483669,-0.311179860495031,0.716360686346888,0.695428919047117,0.367307465523481,0.985390498768538,0.176782770548016,-0.567394169716863,0.627790203201585,-1.04619279503822,0.322854146827012,0.387922717258334
-0.013668794650585,0.301968099083751,-0.236365218549812,-0.235052324210604,0.206880706051985,0.476377223928769,-0.019446429641297,-0.380579993128777,-0.003423224203289,-0.256099903179953,0.008646782642851,0.1045947856425,0.173313373389343,-0.079677860718221,-0.642496751000484,0.540925708909829,0.194322613378366,-0.487069270883997,-0.07113787230143,0.12015961141636,-0.186814573903879,-0.146666969793538,-0.167645627865568,0.08908693267343,0.209711429973443,0.492624238133431,0.017394241333629,-0.046789100704094,0.248917664711674,-0.407443818510122,-0.074492949371537,0.52248819048206
0.127847196658452,-0.211158246298631,0.078669035434723,0.133315250774225,0.409172587593397,0.704703795909882,0.145337729745855,-0.055839646755097,-0.224757088224093,-0.026802731057008,0.493267720937729,0.293522316962481,-0.535373022717734,0.158119146774213,-0.056114865839481,0.905647881825765,0.414597683151563,-0.117629227787256,0.057774023711681,-0.827600238720576,0.416454051683346,-0.119978353753686,0.053633261627207,0.632944033232828,1.11297143697739,0.737842744092147,-0.425410829981168,-0.404428648700317,0.324738346661131,-0.878712813059489,-0.052328843871753,0.568838503956795
-0.042145322076976,0.146377105679777,-0.289443756143252,-0.31031566278802,0.312915476349493,0.467516370531586,-0.127039932749338,-0.48353975183434,-0.168698628109673,-0.18676860185547,0.196263890713453,0.046944134163722,0.051143262017932,-0.171914069913328,-0.604122899058792,0.413165740772254,0.415838388519155,-0.496416508323617,-0.298617089374198,0.14659564404024,0.041008282207056,0.058592772421738,-0.125184366065595,0.139728432572964,0.324764387889041,0.314564539947444,-0.042006033162276,-0.08557071019378,0.183042631329348,-0.707583466337787,-0.161493336574899,0.510049528131882
0.00942555218935,-0.086927595734596,-0.271751366555691,-0.205582037568092,0.168951332569122,0.270532993413508,0.170243573561311,-0.360781102627516,-0.004211312532425,-0.152142506092787,0.181776092946529,-0.062457192875445,-0.31829529106617,-0.180893588066101,-0.666609621047974,0.743730759620666,0.256850050389767,-0.285628871619701,-0.552782320976257,0.07975725159049,-0.073159740120173,0.272593256831169,0.084388547390699,0.236777395755053,0.520936674624682,0.267464380711317,-0.25857291072607,-0.105931326746941,-0.127499291114509,-0.673620420694351,0.156091943383217,0.723425060510635
