mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31
0.241513801085304,0.110846135320503,0.204872062262982,0.207337159246429,0.180848998521496,0.056783872698225,0.046802439045773,-0.147969636669966,-0.053652809050157,-0.051451340614846,0.187443256767383,0.15618410548925,-0.233007347451022,-0.341760080669131,-0.205845730254121,0.047048614442057,-0.111978719692066,-0.176623936660011,-0.032823891994029,0.377747347048456,-0.088209579361658,-0.101185433973155,0.155199877598059,-0.014262264445007,0.160021946584778,-0.129457815998554,0.069152487755524,-0.080194770341128,0.036670820825775,-0.186361233748968,0.302209912284986,0.009017147982159
0.238117127694886,-0.139332089994675,0.076128208041922,0.336923629118531,0.121285465762043,-0.29712409432597,0.332539046320188,0.009649255599072,0.282541281160186,-0.531145840794992,0.204371831331134,-0.224410174353645,-0.479616347883731,-0.552217694328112,-0.013639377439212,-0.042562166636725,-0.494926013862045,-0.026169670790623,-0.211261308170685,0.219022885701479,0.048893861503042,0.031724348827113,0.368758699451908,-0.273151408793447,0.150775564143592,-0.154594501924817,-0.142058063979455,0.275507878821063,0.498270841892139,-0.375766183363119,0.437232992557042,-0.039878860341227
0.233364053428144,-0.061766641450453,-0.076086427306447,0.334838786667511,0.174724567934741,0.049785611457755,-0.001788873290184,0.340128450829853,0.013176321421621,-0.198728771475556,0.194780947370349,0.228978199588559,-0.187329379308159,-0.273531572834793,-0.215594918571513,0.170345176132699,-0.127057503477666,-0.051196944972421,0.124791634665549,0.317048228299872,-0.093387804026355,-0.166203810422026,0.342395173970426,0.055457855915158,0.084518977095041,0.073803615648792,0.109260090879444,-0.123037849924623,0.041172327615233,-0.261606524156035,0.372585642132741,-0.111352495612126
0.106579909473658,0.329322059162789,0.004249100092178,0.282146897642977,0.025391030725506,-0.220224982590622,-0.048932970059104,0.063443221296701,0.141990871851643,-0.016147219865686,0.12270175077849,0.121984034739176,-0.444145540520549,-0.161849491205713,-0.099238663580683,0.170025872563322,-0.015937518100772,-0.158073794469237,0.061228716937411,0.415514269057247,-0.30856868757142,0.103803910565976,0.034919391293079,-0.17481649751361,0.331093673733994,-0.149040673776633,0.043871447030041,-0.267349863762502,0.184786442004972,-0.259650089840094,0.428457243740559,0.070449842259081
0.260316347311549,0.109799505345637,0.121394524109027,0.163112643366978,0.156968657279231,-0.037182534921178,0.071192245489176,0.10439441684586,-0.028736670047741,-0.19524406787818,0.13811609351931,0.076686955822936,-0.25478942650611,-0.296140456316012,-0.092943568691867,-0.009972283295572,-0.078460657316631,-0.153691203063835,-0.144359055052052,0.217618717642985,-0.106218213135084,-0.02916909706392,0.18750998733279,-0.019221799346228,0.212938107897906,0.079632188874183,0.085882698044922,-0.069156945589402,0.061271499508,-0.133653776166699,0.261228895337564,-0.048430744910787
0.220726753585041,0.060349799216386,0.089787040880765,0.13844286992257,0.18153190121732,-0.111156251479935,0.104556153009815,0.12850615942311,0.049963133981113,-0.184428354058499,0.0699077548819,0.237818654838272,-0.239831540225582,-0.346400376112962,-0.032520131763621,-0.090774359922348,0.020047633951022,-0.146186819739259,-0.053577348759229,0.250502127032219,-0.122776924822987,-0.035890133035454,0.185493293874474,0.096105584462004,0.218060530870306,0.034798557224514,0.147047068034722,-0.133010619965551,0.05727257674814,-0.135727581927892,0.316714387471703,-0.083770274713805
0.236442358598259,0.0765167303114,0.131565040979516,0.196562098777469,0.185075279005675,-0.062301119609152,0.131699445877708,0.130621091763982,-0.043803311309175,-0.166729972631598,0.10227812034781,0.010614731887757,-0.365999955391767,-0.330315813641338,-0.113266771987957,0.033373826171966,-0.187729591101992,-0.153817119204677,-0.074941324894134,0.188370217359168,-0.062103154886441,-0.028078427264357,0.257531488962544,0.018203911061088,0.291331862190775,0.087467534513231,0.126900876890503,0.013569177297291,0.002731784831221,-0.16951394071072,0.206245283240124,-0.108394076335518
0.265972438602625,0.082781093890115,0.159925496504506,0.191774098976575,0.114202238325408,-0.087821477212388,0.067640343347581,0.080050916631134,0.009673272259966,-0.153250963084796,0.096695412904509,0.072461683584359,-0.265277667017192,-0.299026804365273,-0.120245855338503,-0.086233888094609,-0.118076645128895,-0.133617243061584,-0.093898924627217,0.256672242234489,-0.081994887697424,-0.097274650717916,0.18332631873096,0.009262509532227,0.221822287055138,0.081522470051976,0.10919252836542,-0.049174305740836,0.029474921754186,-0.137614407057938,0.285699471483228,-0.025538191297852
0.229559001151759,0.1188599321196,0.059872449646131,0.198648281636146,0.141396908343125,-0.054885027034369,0.19475026878087,0.112832737668941,0.104839137832392,-0.068319141478636,0.03513969003608,0.117660310742839,-0.215210669235362,-0.355120133113546,-0.239658756136375,-0.006103898647438,-0.016415487789334,-0.141183156610753,-0.190881326903517,0.266362128039249,-0.066002110621194,-0.032774831008059,0.221445859496195,0.089182843760802,0.268874445986003,-0.010634917264554,0.051902184988341,-0.094712014841632,0.009090264225401,-0.293347160478767,0.327729333872334,-0.077250346656387
0.316726566465423,0.084082197937785,0.082339424034169,0.154604383587705,0.123443328678109,-0.153626839273848,0.189004333416799,-0.038269389245867,0.034566493024967,-0.190432395192638,0.149962289849156,0.05500213742932,-0.271214895343935,-0.277052323315375,-0.19836666364742,-0.13480170760448,-0.119890933602804,-0.120504746728667,-0.029806241808012,0.271851066013683,-0.067073752532355,0.025527734639107,0.199139572132432,-0.091620055700042,0.183923054170234,0.064072499892353,0.040936095023989,-0.083729824667335,0.053514954508324,-0.148147828211705,0.343345068123159,0.024276870624286
